Unnamed: 0,rental_date,return_date,amount,release_year,rental_rate,length,replacement_cost,special_features,NC-17,PG,PG-13,R,has_trailer,has_commentary,has_deleted_scenes,has_behind_the_scenes,rental_duration,cost_per_minute
9071,2005-07-31 04:02:38+00:00,2005-08-06 10:01:38+00:00,6.99,2006.0,4.99,88.0,17.99,"{Commentaries,""Deleted Scenes""}",0,0,0,1,0,0,1,0,6.0,0.05670454545454546
9072,2005-08-18 19:31:18+00:00,2005-08-23 19:20:18+00:00,5.99,2006.0,4.99,88.0,17.99,"{Commentaries,""Deleted Scenes""}",0,0,0,1,0,0,1,0,4.0,0.05670454545454546
9073,2005-08-02 13:27:36+00:00,2005-08-08 18:07:36+00:00,6.99,2006.0,4.99,88.0,17.99,"{Commentaries,""Deleted Scenes""}",0,0,0,1,0,0,1,0,6.0,0.05670454545454546
9074,2005-08-20 00:03:22+00:00,2005-08-25 03:42:22+00:00,5.99,2006.0,4.99,88.0,17.99,"{Commentaries,""Deleted Scenes""}",0,0,0,1,0,0,1,0,5.0,0.05670454545454546
9075,2005-05-29 02:03:25+00:00,2005-06-03 07:39:25+00:00,4.99,2007.0,4.99,129.0,13.99,"{Trailers,Commentaries}",0,0,1,0,1,0,0,0,5.0,0.03868217054263566
9076,2005-06-16 11:24:12+00:00,2005-06-19 06:35:12+00:00,4.99,2007.0,4.99,129.0,13.99,"{Trailers,Commentaries}",0,0,1,0,1,0,0,0,2.0,0.03868217054263566
9077,2005-07-07 04:22:26+00:00,2005-07-15 08:34:26+00:00,5.99,2007.0,4.99,129.0,13.99,"{Trailers,Commentaries}",0,0,1,0,1,0,0,0,8.0,0.03868217054263566
9078,2005-07-30 06:10:31+00:00,2005-08-04 03:56:31+00:00,4.99,2007.0,4.99,129.0,13.99,"{Trailers,Commentaries}",0,0,1,0,1,0,0,0,4.0,0.03868217054263566
9079,2005-08-20 03:25:37+00:00,2005-08-28 05:04:37+00:00,6.99,2007.0,4.99,129.0,13.99,"{Trailers,Commentaries}",0,0,1,0,1,0,0,0,8.0,0.03868217054263566
9080,2005-05-30 17:08:45+00:00,2005-06-01 22:56:45+00:00,4.99,2007.0,4.99,129.0,13.99,"{Trailers,Commentaries}",0,0,1,0,1,0,0,0,2.0,0.03868217054263566
9081,2005-06-17 01:34:50+00:00,2005-06-20 20:50:50+00:00,4.99,2007.0,4.99,129.0,13.99,"{Trailers,Commentaries}",0,0,1,0,1,0,0,0,3.0,0.03868217054263566
9082,2005-07-07 12:12:26+00:00,2005-07-16 07:43:26+00:00,6.99,2007.0,4.99,129.0,13.99,"{Trailers,Commentaries}",0,0,1,0,1,0,0,0,8.0,0.03868217054263566
9083,2005-08-01 03:40:11+00:00,2005-08-09 06:22:11+00:00,6.99,2007.0,4.99,129.0,13.99,"{Trailers,Commentaries}",0,0,1,0,1,0,0,0,8.0,0.03868217054263566
9084,2005-06-20 23:08:00+00:00,2005-06-25 00:59:00+00:00,4.99,2007.0,4.99,129.0,13.99,"{Trailers,Commentaries}",0,0,1,0,1,0,0,0,4.0,0.03868217054263566
9085,2005-07-10 05:00:00+00:00,2005-07-13 00:44:00+00:00,4.99,2007.0,4.99,129.0,13.99,"{Trailers,Commentaries}",0,0,1,0,1,0,0,0,2.0,0.03868217054263566
9086,2005-07-27 23:25:00+00:00,2005-07-30 01:19:00+00:00,4.99,2007.0,4.99,129.0,13.99,"{Trailers,Commentaries}",0,0,1,0,1,0,0,0,2.0,0.03868217054263566
9087,2005-08-22 12:43:11+00:00,2005-08-31 06:55:11+00:00,6.99,2007.0,4.99,129.0,13.99,"{Trailers,Commentaries}",0,0,1,0,1,0,0,0,8.0,0.03868217054263566
9088,2005-07-09 01:13:56+00:00,2005-07-18 06:39:56+00:00,7.99,2007.0,4.99,129.0,13.99,"{Trailers,Commentaries}",0,0,1,0,1,0,0,0,9.0,0.03868217054263566
9089,2005-08-01 12:10:36+00:00,2005-08-02 07:42:36+00:00,4.99,2007.0,4.99,129.0,13.99,"{Trailers,Commentaries}",0,0,1,0,1,0,0,0,0.0,0.03868217054263566
9090,2005-08-18 11:15:19+00:00,2005-08-24 08:58:19+00:00,4.99,2007.0,4.99,129.0,13.99,"{Trailers,Commentaries}",0,0,1,0,1,0,0,0,5.0,0.03868217054263566
9091,2005-07-10 08:22:58+00:00,2005-07-11 03:13:58+00:00,4.99,2007.0,4.99,129.0,13.99,"{Trailers,Commentaries}",0,0,1,0,1,0,0,0,0.0,0.03868217054263566
9092,2005-08-01 09:18:23+00:00,2005-08-06 09:20:23+00:00,4.99,2007.0,4.99,129.0,13.99,"{Trailers,Commentaries}",0,0,1,0,1,0,0,0,5.0,0.03868217054263566
9093,2005-08-17 11:44:42+00:00,2005-08-23 07:02:42+00:00,4.99,2007.0,4.99,129.0,13.99,"{Trailers,Commentaries}",0,0,1,0,1,0,0,0,5.0,0.03868217054263566
9094,2005-07-27 22:48:32+00:00,2005-07-30 03:54:32+00:00,4.99,2007.0,4.99,129.0,13.99,"{Trailers,Commentaries}",0,0,1,0,1,0,0,0,2.0,0.03868217054263566
9095,2005-08-18 06:14:06+00:00,,4.99,2007.0,4.99,129.0,13.99,"{Trailers,Commentaries}",0,0,1,0,1,0,0,0,,0.03868217054263566
9096,2005-08-01 21:10:54+00:00,2005-08-07 16:19:54+00:00,4.99,2007.0,4.99,129.0,13.99,"{Trailers,Commentaries}",0,0,1,0,1,0,0,0,5.0,0.03868217054263566
9097,2005-08-21 04:21:35+00:00,2005-08-23 09:27:35+00:00,4.99,2007.0,4.99,129.0,13.99,"{Trailers,Commentaries}",0,0,1,0,1,0,0,0,2.0,0.03868217054263566
9098,2005-05-29 02:04:03+00:00,2005-06-07 02:43:03+00:00,6.99,2006.0,2.99,75.0,10.99,"{""Deleted Scenes""}",1,0,0,0,0,0,1,0,9.0,0.03986666666666667
9099,2005-06-17 18:18:37+00:00,2005-06-22 23:08:37+00:00,2.99,2006.0,2.99,75.0,10.99,"{""Deleted Scenes""}",1,0,0,0,0,0,1,0,5.0,0.03986666666666667
9100,2005-07-12 20:44:16+00:00,2005-07-16 18:48:16+00:00,2.99,2006.0,2.99,75.0,10.99,"{""Deleted Scenes""}",1,0,0,0,0,0,1,0,3.0,0.03986666666666667
9101,2005-07-27 12:04:28+00:00,2005-07-29 18:00:28+00:00,2.99,2006.0,2.99,75.0,10.99,"{""Deleted Scenes""}",1,0,0,0,0,0,1,0,2.0,0.03986666666666667
9102,2005-08-22 17:41:49+00:00,2005-08-28 19:25:49+00:00,3.99,2006.0,2.99,75.0,10.99,"{""Deleted Scenes""}",1,0,0,0,0,0,1,0,6.0,0.03986666666666667
9103,2005-06-15 20:29:56+00:00,2005-06-21 18:43:56+00:00,3.99,2006.0,2.99,75.0,10.99,"{""Deleted Scenes""}",1,0,0,0,0,0,1,0,5.0,0.03986666666666667
9104,2005-07-09 07:44:15+00:00,2005-07-15 13:07:15+00:00,3.99,2006.0,2.99,75.0,10.99,"{""Deleted Scenes""}",1,0,0,0,0,0,1,0,6.0,0.03986666666666667
9105,2005-08-03 01:48:09+00:00,2005-08-06 22:37:09+00:00,2.99,2006.0,2.99,75.0,10.99,"{""Deleted Scenes""}",1,0,0,0,0,0,1,0,3.0,0.03986666666666667
9106,2005-08-19 20:28:47+00:00,2005-08-25 02:13:47+00:00,2.99,2006.0,2.99,75.0,10.99,"{""Deleted Scenes""}",1,0,0,0,0,0,1,0,5.0,0.03986666666666667
9107,2005-06-16 00:48:22+00:00,2005-06-21 23:48:22+00:00,3.99,2006.0,2.99,75.0,10.99,"{""Deleted Scenes""}",1,0,0,0,0,0,1,0,5.0,0.03986666666666667
9108,2005-07-08 12:31:26+00:00,2005-07-17 16:07:26+00:00,6.99,2006.0,2.99,75.0,10.99,"{""Deleted Scenes""}",1,0,0,0,0,0,1,0,9.0,0.03986666666666667
9109,2005-07-27 17:03:14+00:00,2005-07-31 11:56:14+00:00,2.99,2006.0,2.99,75.0,10.99,"{""Deleted Scenes""}",1,0,0,0,0,0,1,0,3.0,0.03986666666666667
9110,2005-08-18 13:37:30+00:00,2005-08-27 17:11:30+00:00,6.99,2006.0,2.99,75.0,10.99,"{""Deleted Scenes""}",1,0,0,0,0,0,1,0,9.0,0.03986666666666667
9111,2005-06-17 19:27:33+00:00,2005-06-20 17:04:33+00:00,2.99,2006.0,2.99,75.0,10.99,"{""Deleted Scenes""}",1,0,0,0,0,0,1,0,2.0,0.03986666666666667
9112,2005-07-12 23:58:34+00:00,2005-07-21 20:57:34+00:00,6.99,2006.0,2.99,75.0,10.99,"{""Deleted Scenes""}",1,0,0,0,0,0,1,0,8.0,0.03986666666666667
9113,2005-08-01 14:17:26+00:00,2005-08-09 12:50:26+00:00,5.99,2006.0,2.99,75.0,10.99,"{""Deleted Scenes""}",1,0,0,0,0,0,1,0,7.0,0.03986666666666667
9114,2005-08-21 17:36:40+00:00,2005-08-26 12:39:40+00:00,2.99,2006.0,2.99,75.0,10.99,"{""Deleted Scenes""}",1,0,0,0,0,0,1,0,4.0,0.03986666666666667
9115,2005-06-19 13:38:33+00:00,2005-06-22 13:55:33+00:00,2.99,2006.0,2.99,75.0,10.99,"{""Deleted Scenes""}",1,0,0,0,0,0,1,0,3.0,0.03986666666666667
9116,2005-07-08 09:49:14+00:00,2005-07-11 08:08:14+00:00,2.99,2006.0,2.99,75.0,10.99,"{""Deleted Scenes""}",1,0,0,0,0,0,1,0,2.0,0.03986666666666667
9117,2005-07-31 15:58:38+00:00,2005-08-07 12:11:38+00:00,4.99,2006.0,2.99,75.0,10.99,"{""Deleted Scenes""}",1,0,0,0,0,0,1,0,6.0,0.03986666666666667
9118,2005-08-23 04:56:27+00:00,2005-08-24 04:15:27+00:00,2.99,2006.0,2.99,75.0,10.99,"{""Deleted Scenes""}",1,0,0,0,0,0,1,0,0.0,0.03986666666666667
9119,2005-08-01 18:57:00+00:00,2005-08-10 13:31:00+00:00,6.99,2006.0,2.99,75.0,10.99,"{""Deleted Scenes""}",1,0,0,0,0,0,1,0,8.0,0.03986666666666667
9120,2005-08-17 21:35:47+00:00,2005-08-23 20:19:47+00:00,3.99,2006.0,2.99,75.0,10.99,"{""Deleted Scenes""}",1,0,0,0,0,0,1,0,5.0,0.03986666666666667
9121,2005-05-29 02:04:30+00:00,2005-06-03 05:21:30+00:00,2.99,2005.0,2.99,107.0,20.99,"{Commentaries,""Behind the Scenes""}",0,0,0,0,0,0,0,1,5.0,0.027943925233644862
9122,2005-06-21 05:28:12+00:00,2005-06-25 06:51:12+00:00,2.99,2005.0,2.99,107.0,20.99,"{Commentaries,""Behind the Scenes""}",0,0,0,0,0,0,0,1,4.0,0.027943925233644862
9123,2005-07-09 08:37:31+00:00,2005-07-13 13:56:31+00:00,2.99,2005.0,2.99,107.0,20.99,"{Commentaries,""Behind the Scenes""}",0,0,0,0,0,0,0,1,4.0,0.027943925233644862
9124,2005-08-03 00:25:41+00:00,2005-08-05 04:05:41+00:00,2.99,2005.0,2.99,107.0,20.99,"{Commentaries,""Behind the Scenes""}",0,0,0,0,0,0,0,1,2.0,0.027943925233644862
9125,2005-08-21 01:23:54+00:00,2005-08-27 05:19:54+00:00,2.99,2005.0,2.99,107.0,20.99,"{Commentaries,""Behind the Scenes""}",0,0,0,0,0,0,0,1,6.0,0.027943925233644862
9126,2005-06-19 15:28:46+00:00,2005-06-27 15:48:46+00:00,3.99,2005.0,2.99,107.0,20.99,"{Commentaries,""Behind the Scenes""}",0,0,0,0,0,0,0,1,8.0,0.027943925233644862
9127,2005-07-09 00:21:31+00:00,2005-07-11 05:59:31+00:00,2.99,2005.0,2.99,107.0,20.99,"{Commentaries,""Behind the Scenes""}",0,0,0,0,0,0,0,1,2.0,0.027943925233644862
9128,2005-07-28 02:33:59+00:00,2005-07-30 07:03:59+00:00,2.99,2005.0,2.99,107.0,20.99,"{Commentaries,""Behind the Scenes""}",0,0,0,0,0,0,0,1,2.0,0.027943925233644862
9129,2005-08-20 13:43:06+00:00,2005-08-27 14:22:06+00:00,2.99,2005.0,2.99,107.0,20.99,"{Commentaries,""Behind the Scenes""}",0,0,0,0,0,0,0,1,7.0,0.027943925233644862
9130,2005-05-29 02:05:29+00:00,2005-06-06 06:10:29+00:00,6.99,2009.0,2.99,90.0,13.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,1,0,1,1,8.0,0.03322222222222222
9131,2005-06-20 09:05:53+00:00,2005-06-22 06:44:53+00:00,2.99,2009.0,2.99,90.0,13.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,1,0,1,1,1.0,0.03322222222222222
9132,2005-07-08 06:48:36+00:00,2005-07-13 08:53:36+00:00,2.99,2009.0,2.99,90.0,13.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,1,0,1,1,5.0,0.03322222222222222
9133,2005-08-02 13:54:50+00:00,2005-08-06 18:48:50+00:00,2.99,2009.0,2.99,90.0,13.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,1,0,1,1,4.0,0.03322222222222222
9134,2005-08-23 16:41:07+00:00,,3.99,2009.0,2.99,90.0,13.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,1,0,1,1,,0.03322222222222222
9135,2005-06-16 11:49:47+00:00,2005-06-22 17:32:47+00:00,3.99,2009.0,2.99,90.0,13.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,1,0,1,1,6.0,0.03322222222222222
9136,2005-07-11 19:28:34+00:00,2005-07-14 21:54:34+00:00,2.99,2009.0,2.99,90.0,13.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,1,0,1,1,3.0,0.03322222222222222
9137,2005-07-29 20:44:55+00:00,2005-08-07 16:47:55+00:00,6.99,2009.0,2.99,90.0,13.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,1,0,1,1,8.0,0.03322222222222222
9138,2005-08-18 20:04:45+00:00,2005-08-24 00:30:45+00:00,2.99,2009.0,2.99,90.0,13.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,1,0,1,1,5.0,0.03322222222222222
9139,2005-07-06 19:20:37+00:00,2005-07-08 20:26:37+00:00,2.99,2009.0,2.99,90.0,13.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,1,0,1,1,2.0,0.03322222222222222
9140,2005-07-30 15:36:38+00:00,2005-08-04 13:39:38+00:00,2.99,2009.0,2.99,90.0,13.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,1,0,1,1,4.0,0.03322222222222222
9141,2005-08-21 09:38:05+00:00,2005-08-28 13:07:05+00:00,4.99,2009.0,2.99,90.0,13.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,1,0,1,1,7.0,0.03322222222222222
9142,2005-07-11 04:57:53+00:00,2005-07-15 06:24:53+00:00,2.99,2009.0,2.99,90.0,13.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,1,0,1,1,4.0,0.03322222222222222
9143,2005-07-28 01:13:47+00:00,2005-08-05 19:23:47+00:00,6.99,2009.0,2.99,90.0,13.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,1,0,1,1,8.0,0.03322222222222222
9144,2005-08-20 04:56:44+00:00,2005-08-21 00:16:44+00:00,2.99,2009.0,2.99,90.0,13.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,0,1,0,1,0,1,1,0.0,0.03322222222222222
9145,2005-05-29 02:07:30+00:00,2005-06-02 03:42:30+00:00,0.99,2006.0,0.99,111.0,13.99,"{""Behind the Scenes""}",1,0,0,0,0,0,0,1,4.0,0.008918918918918918
9146,2005-06-16 22:12:17+00:00,2005-06-18 20:11:17+00:00,0.99,2006.0,0.99,111.0,13.99,"{""Behind the Scenes""}",1,0,0,0,0,0,0,1,1.0,0.008918918918918918
9147,2005-07-09 00:50:05+00:00,2005-07-13 19:27:05+00:00,0.99,2006.0,0.99,111.0,13.99,"{""Behind the Scenes""}",1,0,0,0,0,0,0,1,4.0,0.008918918918918918
9148,2005-07-31 01:19:26+00:00,2005-08-07 22:39:26+00:00,2.99,2006.0,0.99,111.0,13.99,"{""Behind the Scenes""}",1,0,0,0,0,0,0,1,7.0,0.008918918918918918
9149,2005-08-21 16:47:53+00:00,2005-08-30 21:09:53+00:00,3.99,2006.0,0.99,111.0,13.99,"{""Behind the Scenes""}",1,0,0,0,0,0,0,1,9.0,0.008918918918918918
9150,2005-06-18 04:06:04+00:00,2005-06-24 22:09:04+00:00,0.99,2006.0,0.99,111.0,13.99,"{""Behind the Scenes""}",1,0,0,0,0,0,0,1,6.0,0.008918918918918918
9151,2005-07-10 16:20:36+00:00,2005-07-19 14:39:36+00:00,3.99,2006.0,0.99,111.0,13.99,"{""Behind the Scenes""}",1,0,0,0,0,0,0,1,8.0,0.008918918918918918
9152,2005-07-27 03:15:50+00:00,2005-07-27 23:14:50+00:00,0.99,2006.0,0.99,111.0,13.99,"{""Behind the Scenes""}",1,0,0,0,0,0,0,1,0.0,0.008918918918918918
9153,2005-08-21 15:13:35+00:00,2005-08-25 15:27:35+00:00,0.99,2006.0,0.99,111.0,13.99,"{""Behind the Scenes""}",1,0,0,0,0,0,0,1,4.0,0.008918918918918918
9154,2005-06-22 01:46:56+00:00,2005-06-30 00:08:56+00:00,2.99,2006.0,0.99,111.0,13.99,"{""Behind the Scenes""}",1,0,0,0,0,0,0,1,7.0,0.008918918918918918
9155,2005-07-07 01:46:36+00:00,2005-07-11 07:18:36+00:00,0.99,2006.0,0.99,111.0,13.99,"{""Behind the Scenes""}",1,0,0,0,0,0,0,1,4.0,0.008918918918918918
9156,2005-07-28 01:53:21+00:00,2005-08-05 22:53:21+00:00,3.99,2006.0,0.99,111.0,13.99,"{""Behind the Scenes""}",1,0,0,0,0,0,0,1,8.0,0.008918918918918918
9157,2005-08-19 17:48:54+00:00,2005-08-27 22:57:54+00:00,2.99,2006.0,0.99,111.0,13.99,"{""Behind the Scenes""}",1,0,0,0,0,0,0,1,8.0,0.008918918918918918
9158,2005-07-07 16:24:37+00:00,2005-07-12 10:47:37+00:00,0.99,2006.0,0.99,111.0,13.99,"{""Behind the Scenes""}",1,0,0,0,0,0,0,1,4.0,0.008918918918918918
9159,2005-07-29 23:03:05+00:00,2005-08-06 18:06:05+00:00,2.99,2006.0,0.99,111.0,13.99,"{""Behind the Scenes""}",1,0,0,0,0,0,0,1,7.0,0.008918918918918918
9160,2005-08-19 06:39:47+00:00,2005-08-27 06:14:47+00:00,2.99,2006.0,0.99,111.0,13.99,"{""Behind the Scenes""}",1,0,0,0,0,0,0,1,7.0,0.008918918918918918
9161,2005-07-29 03:08:05+00:00,2005-08-06 04:43:05+00:00,3.99,2006.0,0.99,111.0,13.99,"{""Behind the Scenes""}",1,0,0,0,0,0,0,1,8.0,0.008918918918918918
9162,2005-08-18 13:19:12+00:00,2005-08-26 10:52:12+00:00,2.99,2006.0,0.99,111.0,13.99,"{""Behind the Scenes""}",1,0,0,0,0,0,0,1,7.0,0.008918918918918918
9163,2005-05-29 02:22:44+00:00,2005-06-01 06:57:44+00:00,0.99,2004.0,0.99,92.0,20.99,{Trailers},1,0,0,0,1,0,0,0,3.0,0.010760869565217391
9164,2005-06-18 00:49:14+00:00,2005-06-23 21:44:14+00:00,1.99,2004.0,0.99,92.0,20.99,{Trailers},1,0,0,0,1,0,0,0,5.0,0.010760869565217391
9165,2005-07-12 04:29:45+00:00,2005-07-15 23:37:45+00:00,0.99,2004.0,0.99,92.0,20.99,{Trailers},1,0,0,0,1,0,0,0,3.0,0.010760869565217391
9166,2005-08-02 12:26:45+00:00,2005-08-03 12:41:45+00:00,0.99,2004.0,0.99,92.0,,{Trailers},1,0,0,0,1,0,0,0,1.0,0.010760869565217391
9167,2005-08-23 17:25:08+00:00,2005-08-28 14:08:08+00:00,0.99,2004.0,0.99,92.0,20.99,{Trailers},1,0,0,0,1,0,0,0,4.0,0.010760869565217391
9168,2005-06-18 23:38:20+00:00,2005-06-27 00:48:20+00:00,3.99,2004.0,0.99,92.0,20.99,{Trailers},1,0,0,0,1,0,0,0,8.0,0.010760869565217391
9169,2005-07-09 05:24:07+00:00,2005-07-18 07:56:07+00:00,4.99,2004.0,0.99,92.0,20.99,{Trailers},1,0,0,0,1,0,0,0,9.0,0.010760869565217391
9170,2005-07-27 07:01:40+00:00,2005-07-31 11:01:40+00:00,0.99,2004.0,0.99,92.0,20.99,{Trailers},1,0,0,0,1,0,0,0,4.0,0.010760869565217391
9171,2005-08-19 05:25:11+00:00,2005-08-27 05:22:11+00:00,3.99,2004.0,0.99,92.0,,{Trailers},1,0,0,0,1,0,0,0,7.0,0.010760869565217391
9172,2005-07-06 08:38:50+00:00,2005-07-15 10:36:50+00:00,4.99,2004.0,0.99,92.0,20.99,{Trailers},1,0,0,0,1,0,0,0,9.0,0.010760869565217391
9173,2005-07-29 18:59:04+00:00,2005-08-04 17:13:04+00:00,1.99,2004.0,0.99,92.0,20.99,{Trailers},1,0,0,0,1,0,0,0,5.0,0.010760869565217391
9174,2005-08-19 20:18:36+00:00,2005-08-25 19:22:36+00:00,1.99,2004.0,0.99,92.0,20.99,{Trailers},1,0,0,0,1,0,0,0,5.0,0.010760869565217391
9175,2005-07-09 16:35:02+00:00,2005-07-10 13:22:02+00:00,0.99,2004.0,0.99,92.0,20.99,{Trailers},1,0,0,0,1,0,0,0,0.0,0.010760869565217391
9176,2005-08-01 00:09:32+00:00,2005-08-01 19:41:32+00:00,0.99,2004.0,0.99,92.0,20.99,{Trailers},1,0,0,0,1,0,0,0,0.0,0.010760869565217391
9177,2005-08-21 19:34:32+00:00,2005-08-25 17:18:32+00:00,0.99,2004.0,0.99,92.0,20.99,{Trailers},1,0,0,0,1,0,0,0,3.0,0.010760869565217391
9178,2005-07-27 02:52:45+00:00,2005-07-28 22:32:45+00:00,0.99,2004.0,0.99,92.0,20.99,{Trailers},1,0,0,0,1,0,0,0,1.0,0.010760869565217391
9179,2005-08-22 04:44:57+00:00,2005-08-25 00:08:57+00:00,0.99,2004.0,0.99,92.0,20.99,{Trailers},1,0,0,0,1,0,0,0,2.0,0.010760869565217391
9180,2005-08-02 00:49:35+00:00,2005-08-10 20:58:35+00:00,4.99,2004.0,0.99,92.0,20.99,{Trailers},1,0,0,0,1,0,0,0,8.0,0.010760869565217391
9181,2005-08-21 23:24:51+00:00,2005-08-25 17:58:51+00:00,0.99,2004.0,0.99,92.0,20.99,{Trailers},1,0,0,0,1,0,0,0,3.0,0.010760869565217391
9182,2005-05-29 02:27:51+00:00,2005-05-30 00:36:51+00:00,4.99,2010.0,4.99,67.0,14.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0,1,0,1,1,0.0,0.0744776119402985
9183,2005-06-21 16:37:46+00:00,2005-06-28 11:18:46+00:00,7.99,2010.0,4.99,67.0,14.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0,1,0,1,1,6.0,0.0744776119402985
9184,2005-07-11 04:24:44+00:00,2005-07-14 08:42:44+00:00,4.99,2010.0,4.99,67.0,14.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0,1,0,1,1,3.0,0.0744776119402985
9185,2005-07-31 01:33:01+00:00,2005-08-06 21:38:01+00:00,7.99,2010.0,4.99,67.0,14.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0,1,0,1,1,6.0,0.0744776119402985
9186,2005-08-21 21:20:55+00:00,2005-08-26 21:17:55+00:00,5.99,2010.0,4.99,67.0,14.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0,1,0,1,1,4.0,0.0744776119402985
9187,2005-07-11 00:46:13+00:00,2005-07-14 22:01:13+00:00,4.99,2010.0,4.99,67.0,14.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0,1,0,1,1,3.0,0.0744776119402985
9188,2005-08-01 00:01:06+00:00,2005-08-09 20:07:06+00:00,9.99,2010.0,4.99,67.0,14.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0,1,0,1,1,8.0,0.0744776119402985
9189,2005-08-22 11:20:55+00:00,2005-08-31 08:35:55+00:00,9.99,2010.0,4.99,67.0,14.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0,1,0,1,1,8.0,0.0744776119402985
9190,2005-07-11 08:41:09+00:00,2005-07-14 08:45:09+00:00,4.99,2010.0,4.99,67.0,14.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0,1,0,1,1,3.0,0.0744776119402985
9191,2005-07-31 22:41:55+00:00,2005-08-05 02:45:55+00:00,4.99,2010.0,4.99,67.0,14.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0,1,0,1,1,4.0,0.0744776119402985
9192,2005-08-17 16:55:31+00:00,2005-08-19 12:31:31+00:00,4.99,2010.0,4.99,67.0,14.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0,1,0,1,1,1.0,0.0744776119402985
9193,2005-07-27 13:38:43+00:00,2005-07-28 10:25:43+00:00,4.99,2010.0,4.99,67.0,14.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0,1,0,1,1,0.0,0.0744776119402985
9194,2005-08-20 23:51:28+00:00,2005-08-26 05:29:28+00:00,6.99,2010.0,4.99,67.0,14.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0,1,0,1,1,5.0,0.0744776119402985
9195,2005-07-28 14:07:04+00:00,2005-08-06 12:16:04+00:00,9.99,2010.0,4.99,67.0,14.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0,1,0,1,1,8.0,0.0744776119402985
9196,2005-07-31 10:00:52+00:00,2005-08-09 08:47:52+00:00,9.99,2010.0,4.99,67.0,14.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0,1,0,1,1,8.0,0.0744776119402985
9197,2005-08-21 22:06:32+00:00,2005-08-30 17:19:32+00:00,9.99,2010.0,4.99,67.0,14.99,"{Trailers,""Deleted Scenes"",""Behind the Scenes""}",0,1,0,0,1,0,1,1,8.0,0.0744776119402985
9198,2005-05-29 03:00:08+00:00,2005-06-05 23:11:08+00:00,7.99,2004.0,4.99,86.0,11.99,"{Trailers,Commentaries,""Deleted Scenes""}",0,0,0,1,1,0,1,0,7.0,0.05802325581395349
9199,2005-06-18 12:10:42+00:00,2005-06-20 16:26:42+00:00,4.99,2004.0,4.99,86.0,11.99,"{Trailers,Commentaries,""Deleted Scenes""}",0,0,0,1,1,0,1,0,2.0,0.05802325581395349
9200,2005-07-06 18:32:44+00:00,2005-07-08 17:55:44+00:00,4.99,2004.0,4.99,86.0,11.99,"{Trailers,Commentaries,""Deleted Scenes""}",0,0,0,1,1,0,1,0,1.0,0.05802325581395349
9201,2005-08-01 06:46:13+00:00,2005-08-03 09:54:13+00:00,4.99,2004.0,4.99,86.0,11.99,"{Trailers,Commentaries,""Deleted Scenes""}",0,0,0,1,1,0,1,0,2.0,0.05802325581395349
9202,2005-08-18 05:10:17+00:00,2005-08-19 09:25:17+00:00,4.99,2004.0,4.99,86.0,11.99,"{Trailers,Commentaries,""Deleted Scenes""}",0,0,0,1,1,0,1,0,1.0,0.05802325581395349
9203,2005-05-31 20:49:34+00:00,2005-06-04 23:32:34+00:00,4.99,2004.0,4.99,86.0,11.99,"{Trailers,Commentaries,""Deleted Scenes""}",0,0,0,1,1,0,1,0,4.0,0.05802325581395349
